file,bytes,overall,productive
BaseResourceCollectionContainer.java,8463,21933135,5364440
BaseResourceCollectionContainer.java,8463,16836751,3471144
BaseResourceCollectionContainer.java,8463,21210741,3947203
BaseResourceCollectionContainer.java,8463,21514862,4040816
BaseResourceCollectionContainer.java,8463,17180891,3182388
BaseResourceCollectionContainer.java,8463,15883862,3438128
BaseResourceCollectionContainer.java,8463,17721363,3090077
BaseResourceCollectionWrapper.java,1772,6682055,1101345
BaseResourceCollectionWrapper.java,1772,5225735,897017
BaseResourceCollectionWrapper.java,1772,6736765,1250204
BaseResourceCollectionWrapper.java,1772,5413098,611228
BaseResourceCollectionWrapper.java,1772,7948880,1343950
BaseResourceCollectionWrapper.java,1772,6974594,1080892
BaseResourceCollectionWrapper.java,1772,5020005,757857
BaseResourceCollectionWrapper.java,1772,6378539,751746
BaseResourceCollectionWrapper.java,1772,5150717,821445
BaseResourceCollectionWrapper.java,1772,6861318,1911605
BaseSelector.java,3427,6108314,1062757
BaseSelector.java,3427,8271707,2279085
BaseSelector.java,3427,6331537,1061082
BaseSelector.java,3427,10357677,2880301
BaseSelector.java,3427,6467722,1068490
BaseSelector.java,3427,8598573,1223216
BaseSelector.java,3427,7635828,1610194
BaseSelector.java,3427,7453135,1287286
