language,filename,blank,comment,code,"https://github.com/AlDanial/cloc v 1.66  T=2.86 s (297.7 files/s, 77720.3 lines/s)"
Java,PropertiesfileCache.java,40,99,97
Java,War.java,22,114,97
Java,ScriptRunnerHelper.java,19,91,96
Java,ManifestClassPath.java,21,63,96
Java,AntVersion.java,14,61,96
Java,PresentSelector.java,16,86,96
Java,DepthSelector.java,19,71,95
Java,DispatchUtils.java,3,26,95
Java,LineContains.java,24,126,94
Java,StripLineComments.java,24,119,94
Java,AntFilterReader.java,16,68,94
Java,FilenameSelector.java,18,83,94
Java,ConstantPoolEntry.java,46,102,94
Java,FileList.java,24,101,94
Java,DigestAlgorithm.java,31,84,93
Java,ConcatFilter.java,19,106,93
Java,CVSPass.java,21,52,93
Java,CCMCheck.java,39,76,93
Java,Message.java,25,86,92
Java,IsSigned.java,13,47,92
Java,BaseTest.java,28,121,92
Java,ParseProperties.java,13,95,91
Java,GeneralPurposeBit.java,20,83,91
Java,Copydir.java,19,54,90
Java,ExtensionAdapter.java,20,105,90
Java,GlobPatternMapper.java,19,94,90
Java,StringTokenizer.java,10,56,88
Java,JlinkTask.java,20,76,87
Java,AntAnalyzer.java,14,43,87
Java,Gcj.java,25,48,87
Java,ClearCase.java,22,133,87
Java,BigProjectLogger.java,20,87,87
Java,TokenizedPattern.java,19,72,86
Java,CCUnlock.java,25,149,86
Java,Compare.java,14,49,86
Java,Directory.java,24,86,86
Java,ContentTransformingResource.java,15,77,85
Java,BatchTest.java,20,97,85
Java,SoundTask.java,24,84,85
Java,JikesOutputParser.java,20,79,84
Java,DependencyVisitor.java,15,93,84
Java,Attrib.java,24,88,84
Java,LibraryDisplayer.java,12,55,83
Java,ConditionBase.java,31,167,83
Java,JavaResource.java,9,49,83
Java,ParserSupports.java,11,56,83
Java,Restrict.java,15,59,82
Java,Tokens.java,12,43,82
Java,AncestorAnalyzer.java,14,48,82
Java,ScriptRunnerCreator.java,11,47,81
Java,SSHUserInfo.java,26,110,81
Java,ZipLong.java,26,94,81
Java,ClassfileSet.java,17,85,81
Java,PropertyHelperTask.java,13,52,80
Java,ClassConstants.java,11,74,80
Java,CCMkdir.java,20,138,79
Java,LeadPipeInputStream.java,14,69,78
Java,TaskAdapter.java,15,89,78
Java,EchoXML.java,13,46,78
Java,ScriptSelector.java,24,121,78
Java,ConcatResourceInputStream.java,15,54,78
Java,SuffixLines.java,15,82,77
Java,FullAnalyzer.java,11,48,77
Java,LinkedHashtable.java,25,30,77
Java,ExtensionSet.java,11,65,77
Java,BaseFilterReader.java,19,104,76
Java,Date.java,16,70,76
Java,JarLibAvailableTask.java,15,66,76
Java,SunJavah.java,15,32,76
Java,FailFast.java,14,45,76
Java,RegexpPatternMapper.java,16,68,75
Java,AptCompilerAdapter.java,17,95,75
Java,LocalPropertyStack.java,15,71,75
Java,MSVSSHISTORY.java,20,105,74
Java,UUEncoder.java,13,61,74
Java,JspNameMangler.java,16,66,73
Java,ScriptFixBSFPath.java,19,55,73
Java,ClassNameReader.java,19,47,73
Java,VmsCommandLauncher.java,9,63,73
Java,Jikes.java,11,48,73
Java,Jdk14RegexpMatcher.java,17,80,73
Java,DelegatedResourceComparator.java,9,45,71
Java,Equals.java,14,63,71
Java,ConcatFileInputStream.java,14,51,71
Java,TearDownOnVmCrash.java,20,53,71
Java,PathTokenizer.java,14,81,71
Java,Union.java,16,69,71
Java,JakartaOroMatcher.java,18,82,70
Java,Ear.java,15,69,70
Java,Name.java,16,65,70
Java,MappingSelector.java,21,75,69
Java,URLResolver.java,14,50,69
Java,Echo.java,16,86,68
Java,JakartaRegexpMatcher.java,16,77,68
Java,PrefixLines.java,15,81,68
Java,ExecuteWatchdog.java,19,91,67
Java,ExpandProperties.java,11,64,67
Java,DefaultInputHandler.java,8,45,67
Java,LineOrientedOutputStream.java,15,76,67
Java,XMLFragment.java,15,73,67
Java,BZip2Constants.java,5,37,67
Java,Base64Converter.java,13,45,66
Java,Location.java,21,92,66
Java,Quantifier.java,18,62,66
Java,WLRmic.java,13,57,66
Java,ResourceSelectorContainer.java,12,50,66
Java,Rectangle.java,14,40,65
Java,StripJavaComments.java,12,68,65
Java,ZipShort.java,17,84,65
Java,Arc.java,14,44,65
Java,ChangeLogWriter.java,13,37,64
Java,LineTokenizer.java,12,39,64
Java,LazyFileOutputStream.java,15,83,64
Java,IdentityStack.java,12,54,64
Java,ResolvePropertyMap.java,16,72,63
Java,RenameExtensions.java,20,63,63
Java,DefBase.java,16,88,63
Java,WorkerAnt.java,20,89,63
Java,Sleep.java,29,102,63
Java,Http.java,11,54,62
Java,Text.java,17,49,62
Java,Retry.java,9,48,62
Java,DefaultJspCompilerAdapter.java,23,68,62
Java,InstanceOf.java,13,55,62
Java,DirectoryIterator.java,27,76,61
Java,TabsToSpaces.java,15,79,61
Java,Description.java,10,45,61
Java,Environment.java,21,95,61
Java,ScriptFilter.java,18,105,60
